zipcode,daily commute time,violent_crime_index,property_crime_index,household income,population,average age,race white percentage,race black percentage,race asian percentage,race hispanic percentage,race other percentage,average score,teacher student ratio,freelunch ratio,ethnic african ratio,ethnic asian ratio,ethnic hispanic ratio,ethnic white student ratio,ethnic two_or_more ratio,ethnic others ratio
92831,27,35.7,45.1,"57,333","37,686",29.6,43.7,1.9,19.1,32.4,2.9,16.29,16.9,63.2,5.26,8.02,72.18,13.28,0.5,0.76
92831,27,35.7,45.1,"57,333","37,686",29.6,43.7,1.9,19.1,32.4,2.9,12.76,27.1,67.5,2.57,2.36,83.94,9.21,1.71,0.21
92831,27,35.7,45.1,"57,333","37,686",29.6,43.7,1.9,19.1,32.4,2.9,56.87,23.8,43.5,1.99,9.83,55.65,28.56,3.45,0.52
92831,27,35.7,45.1,"57,333","37,686",29.6,43.7,1.9,19.1,32.4,2.9,45.42,30.7,55.5,1.77,2.95,75.79,12.99,5.51,0.99
92831,27,35.7,45.1,"57,333","37,686",29.6,43.7,1.9,19.1,32.4,2.9,57.47,26,88.1,0.91,3.47,90.49,4.39,0.18,0.56
92831,27,35.7,45.1,"57,333","37,686",29.6,43.7,1.9,19.1,32.4,2.9,96.73,28.8,21,1.23,49.74,25.78,17.95,4.81,0.49
92832,28,42,51,"58,853","25,182",33.3,30.7,2.5,9.2,55.1,2.5,71.64,31.8,49.4,1.6,6.82,65.99,22.93,1.98,0.68
92832,28,42,51,"58,853","25,182",33.3,30.7,2.5,9.2,55.1,2.5,80.04,28.6,26.6,0.66,11.61,43.93,37.47,5.28,1.05
92832,28,42,51,"58,853","25,182",33.3,30.7,2.5,9.2,55.1,2.5,34.38,26.8,85.1,1.43,0.86,93.7,2.58,0.57,0.86
92832,28,42,51,"58,853","25,182",33.3,30.7,2.5,9.2,55.1,2.5,39.74,27.5,82.3,1.06,3.96,87.19,4.62,1.98,1.19
92832,28,42,51,"58,853","25,182",33.3,30.7,2.5,9.2,55.1,2.5,32.71,24.4,82.1,1.43,3.34,86.4,3.58,3.58,1.67
92833,31,29.3,37.6,"67,019","52,950",35.4,23.6,2.7,35.7,35.1,2.9,87.71,25.8,27.2,1.1,39.04,32.83,23.62,3.2,0.21
92833,31,29.3,37.6,"67,019","52,950",35.4,23.6,2.7,35.7,35.1,2.9,56.96,28.1,28.8,0.75,16.67,43.45,30.71,6.55,1.87
92833,31,29.3,37.6,"67,019","52,950",35.4,23.6,2.7,35.7,35.1,2.9,26.37,23.8,80.9,1.44,5.46,85.2,5.32,1.72,0.86
92833,31,29.3,37.6,"67,019","52,950",35.4,23.6,2.7,35.7,35.1,2.9,27.53,27.6,74.8,1.8,5.86,77.48,10.06,3.45,1.35
92833,31,29.3,37.6,"67,019","52,950",35.4,23.6,2.7,35.7,35.1,2.9,21.86,24.7,77.2,0.88,3.16,84.01,5.98,4.92,1.05
92833,31,29.3,37.6,"67,019","52,950",35.4,23.6,2.7,35.7,35.1,2.9,98.19,29.3,5.4,0.98,83.61,4.59,6.67,4.15,0
92833,31,29.3,37.6,"67,019","52,950",35.4,23.6,2.7,35.7,35.1,2.9,91.9,32.2,27.9,1.89,48.64,31.04,15.5,2.32,0.61
92833,31,29.3,37.6,"67,019","52,950",35.4,23.6,2.7,35.7,35.1,2.9,88.75,30.6,22.6,1.97,60.42,21.82,10.36,5.06,0.37
92833,31,29.3,37.6,"67,019","52,950",35.4,23.6,2.7,35.7,35.1,2.9,41.35,28.1,87.3,1.13,3.06,92.1,2.9,0.81,0
92835,33,18.4,26.4,"92,397","23,513",44.3,55.7,1.7,22.7,16.2,3.7,92.46,28.7,9.2,2.69,33.06,22.31,33.88,7.94,0.12
92835,33,18.4,26.4,"92,397","23,513",44.3,55.7,1.7,22.7,16.2,3.7,74.55,26.5,33.5,1.05,18.2,45.61,30.54,4.39,0.21
92835,33,18.4,26.4,"92,397","23,513",44.3,55.7,1.7,22.7,16.2,3.7,96.7,31.4,8.2,0.45,63.64,10.3,16.36,9.09,0.16
92835,33,18.4,26.4,"92,397","23,513",44.3,55.7,1.7,22.7,16.2,3.7,72.7,30.8,23.2,1.76,10.87,31.72,47.58,7.93,0.14
92840,28,35.7,41.9,"61,934","55,928",34.9,21,1.2,31.6,43.7,2.5,59.01,25.2,60.7,0.28,33.05,53.67,9.32,3.11,0.57
92840,28,35.7,41.9,"61,934","55,928",34.9,21,1.2,31.6,43.7,2.5,24.56,25,85.5,0.2,8.4,87.5,1.64,1.64,0.62
92840,28,35.7,41.9,"61,934","55,928",34.9,21,1.2,31.6,43.7,2.5,76.05,24.1,69.1,1.24,40.28,48.52,7.47,1.87,0.62
92840,28,35.7,41.9,"61,934","55,928",34.9,21,1.2,31.6,43.7,2.5,56.63,22.2,82,1.22,13.47,76.53,4.29,4.08,0.41
92840,28,35.7,41.9,"61,934","55,928",34.9,21,1.2,31.6,43.7,2.5,68.72,26.1,71.3,0.57,36.52,59.27,1.91,1.53,0.2
92840,28,35.7,41.9,"61,934","55,928",34.9,21,1.2,31.6,43.7,2.5,62.88,25.8,66.5,0.55,34.62,50.28,13.63,0.74,0.18
92840,28,35.7,41.9,"61,934","55,928",34.9,21,1.2,31.6,43.7,2.5,79.47,22.9,61,1.01,36.57,51.91,8.53,1.13,0.85
92841,29,38.5,44.9,"53,059","34,228",37.9,22.6,1.3,41.5,32.4,2.2,65.32,23.7,73.9,1.05,33.07,58.82,4.84,0.78,1.44
92843,27,40.1,46.5,"52,536","45,198",35.2,9.9,0.3,44.4,43.2,2.2,28.86,24,87.5,0.31,10.15,86.15,1.69,1.08,0.62
92843,27,40.1,46.5,"52,536","45,198",35.2,9.9,0.3,44.4,43.2,2.2,29.38,24.4,90.3,0.56,8.6,89.14,0.42,0.14,1.14
92843,27,40.1,46.5,"52,536","45,198",35.2,9.9,0.3,44.4,43.2,2.2,85.74,25.4,71.2,0.21,61.28,32.92,3.11,1.66,0.82
92843,27,40.1,46.5,"52,536","45,198",35.2,9.9,0.3,44.4,43.2,2.2,75.87,24.9,74.2,0.38,48.35,48.23,2.28,0.13,0.63
92843,27,40.1,46.5,"52,536","45,198",35.2,9.9,0.3,44.4,43.2,2.2,54.29,24,84.4,0.25,12.33,85.26,0.89,0.76,0.51
92843,27,40.1,46.5,"52,536","45,198",35.2,9.9,0.3,44.4,43.2,2.2,51.95,26.4,81.5,0.89,38.98,52.78,5.35,0.45,1.55
92843,27,40.1,46.5,"52,536","45,198",35.2,9.9,0.3,44.4,43.2,2.2,65.18,24.5,72.4,0.58,56.31,37.67,4.08,1.36,0
92843,27,40.1,46.5,"52,536","45,198",35.2,9.9,0.3,44.4,43.2,2.2,67.9,26.1,74.8,0.32,31.66,64.52,2.47,0.95,0.08
92843,27,40.1,46.5,"52,536","45,198",35.2,9.9,0.3,44.4,43.2,2.2,47.5,24.9,79.8,0.52,14.98,79.97,2.44,1.39,0.7
92843,27,40.1,46.5,"52,536","45,198",35.2,9.9,0.3,44.4,43.2,2.2,63.53,22.8,77.2,0.24,14.22,82.78,1.62,0.67,0.47
92844,26,42,48.7,"48,345","24,050",36.9,12.2,0.9,58.2,25.8,2.9,,,,,,,,,
92845,29,18.1,23.8,"89,026","16,917",41.8,63,2.6,13,17.5,3.9,57.25,23.2,29.5,0.2,15.23,39.65,39.26,4.88,0.78
92845,29,18.1,23.8,"89,026","16,917",41.8,63,2.6,13,17.5,3.9,81.43,25.5,27.5,1.16,17.83,34.88,43.8,1.94,0.39
92845,29,18.1,23.8,"89,026","16,917",41.8,63,2.6,13,17.5,3.9,90.17,23.5,25.3,1.37,26.56,23.37,46.43,1.67,0.6
92845,29,18.1,23.8,"89,026","16,917",41.8,63,2.6,13,17.5,3.9,88.58,26.5,17.5,1.42,19.81,23.82,48.11,6.37,0.47
92845,29,18.1,23.8,"89,026","16,917",41.8,63,2.6,13,17.5,3.9,88.54,22.7,34.8,1.45,27.21,31.45,36.36,2.3,1.23
92845,29,18.1,23.8,"89,026","16,917",41.8,63,2.6,13,17.5,3.9,94.57,26.1,25.6,0.7,37.51,22.89,31.54,6.97,0.39
92646,28,17.8,25.3,"87,110","55,869",43.5,72.4,0.7,10.3,12.4,4.2,93.79,23,11.3,0.83,12.09,17.51,62.61,3.64,3.32
92646,28,17.8,25.3,"87,110","55,869",43.5,72.4,0.7,10.3,12.4,4.2,91.6,25.4,10.5,0.42,10.06,14.75,64.63,9.47,0.67
92646,28,17.8,25.3,"87,110","55,869",43.5,72.4,0.7,10.3,12.4,4.2,94.33,28.7,12.7,0.35,6.62,13.94,73.17,5.92,0
92646,28,17.8,25.3,"87,110","55,869",43.5,72.4,0.7,10.3,12.4,4.2,90.97,29.4,22.9,0.74,10.93,20.53,56.72,10.49,0.59
92647,28,35.4,44,"74,637","62,141",35.6,54,0.8,12.1,29.7,3.4,85.39,23.5,46.9,0.54,30.32,38.27,24.01,5.96,0.9
92647,28,35.4,44,"74,637","62,141",35.6,54,0.8,12.1,29.7,3.4,95.42,26.6,19.5,0.87,22.83,17.34,51.16,7.51,0.29
92647,28,35.4,44,"74,637","62,141",35.6,54,0.8,12.1,29.7,3.4,61.86,16.9,20.2,0.51,8.59,25.76,54.04,5.05,6.05
92647,28,35.4,44,"74,637","62,141",35.6,54,0.8,12.1,29.7,3.4,66.53,24.3,52.2,1.37,6.15,49.89,34.17,7.97,0.45
92647,28,35.4,44,"74,637","62,141",35.6,54,0.8,12.1,29.7,3.4,48.45,25.1,43.9,2.48,7.2,42.43,42.68,4.22,0.99
92647,28,35.4,44,"74,637","62,141",35.6,54,0.8,12.1,29.7,3.4,79.2,24,53.8,0.36,35.28,32.9,25.39,5.6,0.47
92647,28,35.4,44,"74,637","62,141",35.6,54,0.8,12.1,29.7,3.4,90.85,25,18.2,0.5,10.83,18.5,62.17,7.83,0.17
92647,28,35.4,44,"74,637","62,141",35.6,54,0.8,12.1,29.7,3.4,63.36,22.4,57.3,2.87,14.33,52.87,25.8,4.14,0
92647,28,35.4,44,"74,637","62,141",35.6,54,0.8,12.1,29.7,3.4,92.87,23.8,24.3,1.6,18.64,27.78,43.95,7.53,0.5
92648,30,27,35.8,"85,857","47,424",37.4,68.3,0.8,9.9,17.3,3.7,87.56,28.5,19.8,1.09,6.63,21.71,59.83,10.13,0.61
92648,30,27,35.8,"85,857","47,424",37.4,68.3,0.8,9.9,17.3,3.7,89.2,27.4,22.3,0.38,11.16,23.08,56.64,8.05,0.69
92648,30,27,35.8,"85,857","47,424",37.4,68.3,0.8,9.9,17.3,3.7,93.14,27.1,13.2,1.32,11.3,20.64,59.03,5.97,1.74
92648,30,27,35.8,"85,857","47,424",37.4,68.3,0.8,9.9,17.3,3.7,97.5,27.9,4.1,0.14,23.25,14.44,48.83,12.38,0.96
92649,30,23.4,31.5,"86,469","34,276",37.4,67.9,0.5,13,14.3,4.3,88.06,27.3,28.3,0.68,7.71,30.31,51.29,9.61,0.4
92649,30,23.4,31.5,"86,469","34,276",37.4,67.9,0.5,13,14.3,4.3,88.48,25.3,18.9,0.88,21.17,19.87,50.75,4.61,2.72
92649,30,23.4,31.5,"86,469","34,276",37.4,67.9,0.5,13,14.3,4.3,79.74,23.9,31.1,0.86,7.86,34.4,50.74,5.77,0.37
92649,30,23.4,31.5,"86,469","34,276",37.4,67.9,0.5,13,14.3,4.3,83.69,21.8,21.1,0.22,9.8,24.18,57.3,7.84,0.66
92612,22,15.8,31.8,"67,039","32,083",29.5,48.1,1.7,37,10.3,2.9,96.73,25.7,13.3,1.62,50.17,7.07,33.84,6.84,0.46
92612,22,15.8,31.8,"67,039","32,083",29.5,48.1,1.7,37,10.3,2.9,94.15,25.6,14.5,2.23,49.61,8.41,34.71,4.57,0.47
92612,22,15.8,31.8,"67,039","32,083",29.5,48.1,1.7,37,10.3,2.9,83.6,29,22.5,3.79,42.34,9.98,35.11,8.78,0
92614,24,8.5,21.5,"95,984","25,271",35.1,49.9,1.5,33.9,10.5,4.2,62.64,27.3,34.7,6.45,35.22,21.1,27.28,9.14,0.81
92614,24,8.5,21.5,"95,984","25,271",35.1,49.9,1.5,33.9,10.5,4.2,94.63,26.9,17.8,2.95,31.81,15.32,38.88,10.6,0.44
92614,24,8.5,21.5,"95,984","25,271",35.1,49.9,1.5,33.9,10.5,4.2,91.5,23.6,27.3,4.55,34.4,13.52,40.7,6.02,0.81
92614,24,8.5,21.5,"95,984","25,271",35.1,49.9,1.5,33.9,10.5,4.2,86.14,28.5,21.3,2.07,37.74,17.52,32.48,9.55,0.64
92614,24,8.5,21.5,"95,984","25,271",35.1,49.9,1.5,33.9,10.5,4.2,95.73,26.9,12.6,1.42,52.96,9,25,11.37,0.25
92617,18,9.2,26.7,"41,536","17,232",21.3,39.2,1.4,35,17.8,6.6,,,,,,,,,
92618,27,8.5,21.5,"97,470","34,704",34.3,44.7,4.4,36.9,9.2,4.8,91.42,29.9,14.6,1.54,41.89,12.5,33.77,9.65,0.65
92618,27,8.5,21.5,"97,470","34,704",34.3,44.7,4.4,36.9,9.2,4.8,96.74,27.5,6.1,1.03,59.66,9.41,20.36,9.41,0.13
92620,28,8.1,19.3,"102,160","48,752",37.2,38.5,1.7,46,7.5,6.3,96.52,30.3,10.9,0.36,56.34,12.14,19.57,11.23,0.36
92620,28,8.1,19.3,"102,160","48,752",37.2,38.5,1.7,46,7.5,6.3,96.62,27,6,2.06,59.62,7.05,20.7,10.28,0.29
92620,28,8.1,19.3,"102,160","48,752",37.2,38.5,1.7,46,7.5,6.3,93.65,29.5,12.1,1.59,63.35,8.37,18.33,8.07,0.29
92602,27,8.3,20.4,"104,149","26,351",34.1,37.1,2.1,45.2,9.9,5.7,94.49,27.6,20.8,2.12,40.26,23.03,30.5,3.58,0.51
92602,27,8.3,20.4,"104,149","26,351",34.1,37.1,2.1,45.2,9.9,5.7,95.14,27,13.2,2.85,53.43,11.4,25.87,6.02,0.43
92602,27,8.3,20.4,"104,149","26,351",34.1,37.1,2.1,45.2,9.9,5.7,92.73,27.9,13.5,3.07,47.81,15.35,25.29,8.19,0.29
92602,27,8.3,20.4,"104,149","26,351",34.1,37.1,2.1,45.2,9.9,5.7,97.5,31.4,11.8,2.51,53.12,11.11,29.2,3.65,0.41
92603,28,7.6,17,"120,686","20,741",40.1,56.8,0.4,34,5.1,3.7,94.9,28.6,9,1.55,45.64,12.19,28.32,12.07,0.23
92603,28,7.6,17,"120,686","20,741",40.1,56.8,0.4,34,5.1,3.7,95.41,29.8,3.7,0.43,33.26,7.78,44.92,13.61,0
92603,28,7.6,17,"120,686","20,741",40.1,56.8,0.4,34,5.1,3.7,98.35,29.5,11,0.93,53.59,9.38,25.81,10.07,0.22
92603,28,7.6,17,"120,686","20,741",40.1,56.8,0.4,34,5.1,3.7,97.79,26.5,4.4,0.11,25.47,7.46,56.2,10.76,0
92604,24,8.4,20.8,"91,180","28,656",38.3,51.5,1.6,30.2,11.7,5,95.15,31.5,16,3.17,57.41,12.09,17.27,9.35,0.71
92604,24,8.4,20.8,"91,180","28,656",38.3,51.5,1.6,30.2,11.7,5,94.23,29.5,12.7,2.25,39.29,12.24,33.98,12.24,0
92604,24,8.4,20.8,"91,180","28,656",38.3,51.5,1.6,30.2,11.7,5,83.89,30.1,18.2,1.24,32.71,23.19,30.43,11.8,0.63
92604,24,8.4,20.8,"91,180","28,656",38.3,51.5,1.6,30.2,11.7,5,90.71,26.7,19.4,2.85,53.75,11.76,27.91,2.9,0.83
92604,24,8.4,20.8,"91,180","28,656",38.3,51.5,1.6,30.2,11.7,5,96.51,24.8,14.5,1.69,42.05,11.67,37.41,6.47,0.71
92604,24,8.4,20.8,"91,180","28,656",38.3,51.5,1.6,30.2,11.7,5,96.52,31.2,9.8,1.18,36.93,12.65,36.76,12.31,0.17
92604,24,8.4,20.8,"91,180","28,656",38.3,51.5,1.6,30.2,11.7,5,94.07,24.3,14.1,2.74,46.96,12.77,29.18,8.21,0.14
92604,24,8.4,20.8,"91,180","28,656",38.3,51.5,1.6,30.2,11.7,5,94.71,25.8,17.8,2.39,40.08,10.67,41.38,4.91,0.57
92606,24,9,25.4,"90,228","23,895",36.9,36.4,3.1,43.9,10.9,5.7,57.11,8.8,5.1,3.39,27.12,10.17,45.76,11.86,1.7
92606,24,9,25.4,"90,228","23,895",36.9,36.4,3.1,43.9,10.9,5.7,90.9,28.6,10.7,0.51,53.92,10.78,25.55,8.99,0.25
92606,24,9,25.4,"90,228","23,895",36.9,36.4,3.1,43.9,10.9,5.7,17.47,9.7,52.7,10.75,9.68,40.86,34.41,4.3,0
90631,31,29.7,36.5,"66,553","69,579",34.6,31.8,0.9,9.1,56.2,2,76.18,26.6,45.2,1.58,2.76,68.64,24.65,1.58,0.79
90631,31,29.7,36.5,"66,553","69,579",34.6,31.8,0.9,9.1,56.2,2,25.94,23.9,73.3,1.8,2.7,86.26,7.57,1.41,0.26
90631,31,29.7,36.5,"66,553","69,579",34.6,31.8,0.9,9.1,56.2,2,68.79,30.9,44.5,2.12,2.98,70.76,22.28,0.95,0.91
90631,31,29.7,36.5,"66,553","69,579",34.6,31.8,0.9,9.1,56.2,2,38.44,25.6,77,1.08,3.25,86.33,6.72,2.39,0.23
90631,31,29.7,36.5,"66,553","69,579",34.6,31.8,0.9,9.1,56.2,2,71.85,26.3,24,1.14,4.56,59.13,32.7,2.09,0.38
90631,31,29.7,36.5,"66,553","69,579",34.6,31.8,0.9,9.1,56.2,2,62.46,25.1,40.5,2.21,4.87,68.14,23.01,1.55,0.22
90631,31,29.7,36.5,"66,553","69,579",34.6,31.8,0.9,9.1,56.2,2,42.1,28.8,73.2,0.39,3.66,84.39,8.67,2.7,0.19
90631,31,29.7,36.5,"66,553","69,579",34.6,31.8,0.9,9.1,56.2,2,81.54,30.7,42.1,1.06,8.86,69,18.15,2.55,0.38
90631,31,29.7,36.5,"66,553","69,579",34.6,31.8,0.9,9.1,56.2,2,22.52,25.1,76.1,1.21,1.56,93.43,3.29,0.52,0
90631,31,29.7,36.5,"66,553","69,579",34.6,31.8,0.9,9.1,56.2,2,29.52,25,70.6,0.71,2.14,87.4,8.92,0.83,0
90623,30,18.7,26.3,"83,767","15,882",39.7,28.5,5,46,16.3,4.2,84.18,24.6,42.5,2.82,43.92,27.87,19.58,5.47,0.34
90623,30,18.7,26.3,"83,767","15,882",39.7,28.5,5,46,16.3,4.2,84.64,29.2,45.8,3.87,34.47,39.19,17.7,4.11,0.66
90623,30,18.7,26.3,"83,767","15,882",39.7,28.5,5,46,16.3,4.2,97.31,26.7,20.7,0.96,56.51,17.24,19.16,5.17,0.96
90623,30,18.7,26.3,"83,767","15,882",39.7,28.5,5,46,16.3,4.2,73.33,27.6,43.2,1.81,29.52,43.57,15.46,8.43,1.21
90623,30,18.7,26.3,"83,767","15,882",39.7,28.5,5,46,16.3,4.2,63.13,27.7,47.5,3.42,29.94,42.58,18.53,4.57,0.96
92694,31,8.2,14,"137,122","27,582",33.6,66.1,1.1,12.1,15.9,4.8,93.24,31,3.3,0.5,10.17,9.68,70.6,9.06,0
92694,31,8.2,14,"137,122","27,582",33.6,66.1,1.1,12.1,15.9,4.8,93.26,30.5,8.6,1.45,9.7,12.36,66.3,10.06,0.13
92694,31,8.2,14,"137,122","27,582",33.6,66.1,1.1,12.1,15.9,4.8,96.47,25.3,6,0.71,9.49,12.06,72.29,5.26,0.19
92694,31,8.2,14,"137,122","27,582",33.6,66.1,1.1,12.1,15.9,4.8,94.44,30.5,3.3,0.52,8.71,8.71,70.78,11.03,0.25
92651,28,19.9,27.8,"98,697","24,828",50.5,85.5,0.7,4,6.7,3.1,94.18,19.5,13.2,1.32,6.81,13.61,70.13,7.18,0.95
92651,28,19.9,27.8,"98,697","24,828",50.5,85.5,0.7,4,6.7,3.1,92.72,22.3,6.9,1.25,3.58,10.48,80.47,3.32,0.9
92651,28,19.9,27.8,"98,697","24,828",50.5,85.5,0.7,4,6.7,3.1,95.29,22.2,9.1,1.44,7.05,9.66,75.98,5.22,0.65
92651,28,19.9,27.8,"98,697","24,828",50.5,85.5,0.7,4,6.7,3.1,97.7,21.9,5.4,0.33,4.94,8.57,75.78,10.38,0
92653,24,19.9,26,"92,806","29,554",42.4,61.6,1,13,19.5,4.9,88.06,24.4,30.8,1.49,10.96,40.41,41.16,5.6,0.38
92653,24,19.9,26,"92,806","29,554",42.4,61.6,1,13,19.5,4.9,68.85,30.1,30.8,1.42,14.35,38.17,38.49,7.41,0.16
92653,24,19.9,26,"92,806","29,554",42.4,61.6,1,13,19.5,4.9,33.33,30.7,61.8,2.37,9.17,61.83,21.6,4.73,0.3
92653,24,19.9,26,"92,806","29,554",42.4,61.6,1,13,19.5,4.9,87.28,27.7,13.6,0.66,13.93,17.21,55.9,12.3,0
92677,29,16.8,22.9,"98,264","66,077",43.4,68.5,2.4,8.8,15.7,4.6,87.52,21.6,2.1,0.63,3.8,10.94,71.95,12.36,0.32
92677,29,16.8,22.9,"98,264","66,077",43.4,68.5,2.4,8.8,15.7,4.6,81.04,29.5,17.4,0.48,4.51,21.26,65.54,8.21,0
92677,29,16.8,22.9,"98,264","66,077",43.4,68.5,2.4,8.8,15.7,4.6,63.27,28.9,70.6,0.86,1.73,71.76,20.46,4.32,0.87
92677,29,16.8,22.9,"98,264","66,077",43.4,68.5,2.4,8.8,15.7,4.6,88.95,30,10.9,0.3,3.03,10.91,75.15,10.45,0.16
92677,29,16.8,22.9,"98,264","66,077",43.4,68.5,2.4,8.8,15.7,4.6,88.15,31,22.2,0.95,11.57,22.39,56.93,7.78,0.38
92677,29,16.8,22.9,"98,264","66,077",43.4,68.5,2.4,8.8,15.7,4.6,84.45,27.5,12.5,0.58,22.64,17.27,42.53,16.11,0.87
92677,29,16.8,22.9,"98,264","66,077",43.4,68.5,2.4,8.8,15.7,4.6,89.15,29.9,15.5,1.06,8.65,15.78,64.95,9.1,0.46
92677,29,16.8,22.9,"98,264","66,077",43.4,68.5,2.4,8.8,15.7,4.6,84,23.4,23.7,0.88,5.97,28.8,59.26,5.09,0
92637,26,23.9,29.1,"36,737","16,314",74.5,80.3,0.8,13.4,4.6,0.9,,,,,,,,,
92630,25,23.4,27.7,"84,785","62,230",38.9,53.6,2.2,13.3,27.2,3.7,87.07,24.4,23.4,2.17,12.23,33.35,46.26,5.59,0.4
92630,25,23.4,27.7,"84,785","62,230",38.9,53.6,2.2,13.3,27.2,3.7,85.55,26.5,24.3,1.37,14.04,27.4,46.92,9.42,0.85
92630,25,23.4,27.7,"84,785","62,230",38.9,53.6,2.2,13.3,27.2,3.7,72.17,29.7,34,3.36,16.69,35.77,39.62,3.96,0.6
92630,25,23.4,27.7,"84,785","62,230",38.9,53.6,2.2,13.3,27.2,3.7,33.49,28.2,73.7,0.59,7.47,83.5,6.29,2.16,0
92630,25,23.4,27.7,"84,785","62,230",38.9,53.6,2.2,13.3,27.2,3.7,56.97,29.5,55,0.48,2.52,78.7,14.52,3.48,0.3
92630,25,23.4,27.7,"84,785","62,230",38.9,53.6,2.2,13.3,27.2,3.7,79.61,27,20.4,1.39,11.73,28.86,48.46,9.26,0.3
92630,25,23.4,27.7,"84,785","62,230",38.9,53.6,2.2,13.3,27.2,3.7,42.66,28.5,51.2,2,8.5,57.5,26,6,0
92630,25,23.4,27.7,"84,785","62,230",38.9,53.6,2.2,13.3,27.2,3.7,82.51,24.3,26.9,1.78,11.85,35.73,44.79,5.17,0.68
92610,28,11.3,15.7,"120,984","12,025",37.4,62.1,0.6,23.9,10.4,3,,,,,,,,,
90720,29,20.9,29.1,"95,631","22,318",42.4,65,1.7,11.7,15.5,6.1,97.51,25.9,8.7,1.43,10.41,22.54,56.78,8.7,0.14
90720,29,20.9,29.1,"95,631","22,318",42.4,65,1.7,11.7,15.5,6.1,98.86,25.6,4.5,2.16,39.54,17.89,33.91,5.63,0.87
90720,29,20.9,29.1,"95,631","22,318",42.4,65,1.7,11.7,15.5,6.1,89.67,25.7,29.3,5.33,17.15,35.16,30.84,10.66,0.86
90720,29,20.9,29.1,"95,631","22,318",42.4,65,1.7,11.7,15.5,6.1,91.11,26.8,13.8,3.49,14.71,24.33,50.97,5.56,0.94
90720,29,20.9,29.1,"95,631","22,318",42.4,65,1.7,11.7,15.5,6.1,93.25,27.7,13.8,2.45,13.22,28.9,47.99,6.65,0.79
90720,29,20.9,29.1,"95,631","22,318",42.4,65,1.7,11.7,15.5,6.1,96.72,26.4,14.4,1.06,14.85,33.18,39.39,10.45,1.07
90720,29,20.9,29.1,"95,631","22,318",42.4,65,1.7,11.7,15.5,6.1,95.83,26.4,13.2,2.58,10.91,27.27,49.55,9.24,0.45
90720,29,20.9,29.1,"95,631","22,318",42.4,65,1.7,11.7,15.5,6.1,95.61,26.5,14.6,2.47,19.3,22.81,49.2,5.42,0.8
92655,29,50.4,57.8,"45,568","8,846",36.5,20.4,0.1,47.7,28.5,3.3,56.77,23.3,86,0.21,44.47,50.31,4.18,0.42,0.41
92655,29,50.4,57.8,"45,568","8,846",36.5,20.4,0.1,47.7,28.5,3.3,82.53,24.4,79.5,0.37,64.27,29.4,3.85,1.74,0.37
92655,29,50.4,57.8,"45,568","8,846",36.5,20.4,0.1,47.7,28.5,3.3,79.39,24.2,47.9,1.18,54.03,23.18,19.25,1.77,0.59
92691,28,15.2,20.7,"93,713","50,287",42.9,68.3,1.4,7.3,19,4,86.75,28.2,12.4,1.42,6.73,19.65,62.65,9.56,0
92691,28,15.2,20.7,"93,713","50,287",42.9,68.3,1.4,7.3,19,4,68.67,25.4,35.7,2.05,9.57,40.68,40.68,6.32,0.7
92691,28,15.2,20.7,"93,713","50,287",42.9,68.3,1.4,7.3,19,4,93.08,28.4,7,0.37,11.67,16.11,63.89,7.59,0.37
92691,28,15.2,20.7,"93,713","50,287",42.9,68.3,1.4,7.3,19,4,72.55,26.9,27,1.04,14.32,29.67,44.81,9.34,0.82
92691,28,15.2,20.7,"93,713","50,287",42.9,68.3,1.4,7.3,19,4,54.74,26.6,26.1,1.31,9.38,36.96,45.59,6.75,0.01
92691,28,15.2,20.7,"93,713","50,287",42.9,68.3,1.4,7.3,19,4,87.01,28,11.4,1.13,27.35,14.72,45.3,11.41,0.09
92691,28,15.2,20.7,"93,713","50,287",42.9,68.3,1.4,7.3,19,4,46.36,28.5,57.1,1.53,6.78,61.71,21.88,7.66,0.44
92691,28,15.2,20.7,"93,713","50,287",42.9,68.3,1.4,7.3,19,4,87.1,24.3,20.4,0.76,8.8,26.41,56.2,7.72,0.11
92691,28,15.2,20.7,"93,713","50,287",42.9,68.3,1.4,7.3,19,4,32.52,25.7,81.1,1.67,3.33,79.17,13.06,2.5,0.27
92691,28,15.2,20.7,"93,713","50,287",42.9,68.3,1.4,7.3,19,4,65.5,21.9,47.3,0.87,8.31,59.56,28.09,3.06,0.11
92691,28,15.2,20.7,"93,713","50,287",42.9,68.3,1.4,7.3,19,4,86.75,28.2,12.4,1.42,6.73,19.65,62.65,9.56,0
92691,28,15.2,20.7,"93,713","50,287",42.9,68.3,1.4,7.3,19,4,68.67,25.4,35.7,2.05,9.57,40.68,40.68,6.32,0.7
92691,28,15.2,20.7,"93,713","50,287",42.9,68.3,1.4,7.3,19,4,93.08,28.4,7,0.37,11.67,16.11,63.89,7.59,0.37
92691,28,15.2,20.7,"93,713","50,287",42.9,68.3,1.4,7.3,19,4,72.55,26.9,27,1.04,14.32,29.67,44.81,9.34,0.82
92691,28,15.2,20.7,"93,713","50,287",42.9,68.3,1.4,7.3,19,4,54.74,26.6,26.1,1.31,9.38,36.96,45.59,6.75,0.01
92691,28,15.2,20.7,"93,713","50,287",42.9,68.3,1.4,7.3,19,4,87.01,28,11.4,1.13,27.35,14.72,45.3,11.41,0.09
